entityId,TTrvD,TTrvAS,x_center,y_center,radius,numStayPointsVisits,avgTimeVisit,num_travels,avg_travel_time,avg_travel_distance,avg_travel_avg_speed
216,22542.90789,2.89012,434662.91008,6467287.65366,5856.55011,17,310.0,0,0.0,0.0,0.0
217,23085.37759,2.95966,434642.61161,6467019.80677,6701.19418,18,296.6111111111111,0,0.0,0.0,0.0
218,22947.49576,2.94199,434759.4888,6466975.32435,6124.69915,22,246.9090909090909,0,0.0,0.0,0.0
219,22335.21802,2.86349,434647.37073,6466610.93511,6246.45684,18,282.05555555555554,0,0.0,0.0,0.0
220,23019.90903,2.95127,434833.6897,6466799.13467,6218.42241,21,239.95238095238096,0,0.0,0.0,0.0
221,22175.93523,2.84307,434851.24931,6466727.66185,6237.84766,19,273.36842105263156,0,0.0,0.0,0.0
222,21934.14877,2.81207,435118.27379,6466238.5253,6313.33456,17,306.5882352941176,0,0.0,0.0,0.0
223,23062.44364,2.95672,434915.30209,6465741.70446,6743.4687,18,292.8888888888889,0,0.0,0.0,0.0
224,21186.5349,2.71622,434849.59646,6467186.18273,6118.34335,14,347.7142857142857,0,0.0,0.0,0.0
225,23377.07791,2.99706,434759.45956,6466759.08178,6139.30818,16,285.25,0,0.0,0.0,0.0
226,22987.62639,2.94713,434701.09729,6467186.23257,6137.47743,20,262.5,0,0.0,0.0,0.0
227,23245.12936,2.98014,434777.86863,6466942.94722,6296.49281,19,284.42105263157896,0,0.0,0.0,0.0
228,21922.00028,2.81051,435043.19502,6466290.77533,6318.0593,21,251.47619047619048,0,0.0,0.0,0.0
229,22488.82891,2.88318,434837.77114,6466529.76278,6105.89328,21,242.76190476190476,0,0.0,0.0,0.0
230,24349.27613,3.1217,434917.64917,6465834.8043,6989.01095,19,257.2105263157895,0,0.0,0.0,0.0
231,20897.44693,2.67916,434831.34732,6466917.7337,6018.79667,20,276.9,0,0.0,0.0,0.0
232,22550.72282,2.89112,434557.03429,6466680.91362,6389.80116,17,302.05882352941177,0,0.0,0.0,0.0
233,23860.66929,3.05906,434942.35048,6466331.44168,6163.17181,22,237.4090909090909,0,0.0,0.0,0.0
234,22374.75702,2.86856,434925.98493,6466813.09477,6369.77666,20,280.25,0,0.0,0.0,0.0
235,22547.07198,2.89065,434709.76087,6466518.7195,6338.02302,17,301.94117647058823,0,0.0,0.0,0.0
236,21720.20815,2.78464,434850.91507,6466786.13718,5993.89933,18,306.1666666666667,0,0.0,0.0,0.0
237,23972.63717,3.07342,434758.02999,6466797.95515,6409.19332,17,309.94117647058823,0,0.0,0.0,0.0
238,21729.71592,2.78586,434667.6986,6467322.71039,5712.07707,21,251.42857142857142,0,0.0,0.0,0.0
239,22587.28076,2.89581,434802.41081,6467093.72981,6044.18779,24,218.20833333333334,0,0.0,0.0,0.0
240,22989.59543,2.94738,434615.37949,6467661.40154,5841.56398,16,321.8125,0,0.0,0.0,0.0
241,21997.63655,2.82021,434742.79992,6466902.50189,5980.20445,18,287.8888888888889,0,0.0,0.0,0.0
242,22310.2725,2.86029,434529.81626,6467183.61617,6040.15538,16,311.9375,0,0.0,0.0,0.0
243,23242.66365,2.97983,434573.99133,6467271.30531,6401.55924,20,263.8,0,0.0,0.0,0.0
244,23453.66466,3.00688,434656.90513,6466515.84298,6512.4272,23,234.8695652173913,0,0.0,0.0,0.0
245,20803.30826,2.66709,434809.5917,6466625.23548,6333.24768,18,306.6666666666667,0,0.0,0.0,0.0
246,22654.62022,2.90444,434761.29674,6466939.67224,5914.7649,18,288.22222222222223,0,0.0,0.0,0.0
247,21938.16908,2.81259,434844.36081,6466448.00636,6173.66515,19,282.3157894736842,0,0.0,0.0,0.0
248,20937.59023,2.68431,434727.07536,6466788.92016,6259.13185,20,279.15,0,0.0,0.0,0.0
249,22680.93978,2.90781,435348.7964,6465128.49214,6404.23179,20,274.3,0,0.0,0.0,0.0
250,22282.1772,2.85669,434875.15226,6467053.77203,5912.91352,18,281.94444444444446,0,0.0,0.0,0.0
251,22400.83583,2.8719,434680.62705,6467279.99453,6178.27791,17,312.7647058823529,0,0.0,0.0,0.0
252,21567.04949,2.76501,434781.71273,6466845.24943,6204.20207,21,272.57142857142856,0,0.0,0.0,0.0
253,21698.37605,2.78184,434561.78494,6466855.85405,6336.3687,19,285.8421052631579,0,0.0,0.0,0.0
254,23245.70628,2.98022,435064.03214,6466065.6999,6468.58511,17,290.70588235294116,0,0.0,0.0,0.0
255,20813.84251,2.66844,434913.54378,6466708.46903,6002.53916,16,327.75,0,0.0,0.0,0.0
256,21469.02759,2.75244,434646.44269,6467399.59888,6090.99095,16,345.375,0,0.0,0.0,0.0
257,22452.44975,2.87852,434854.70092,6466086.74091,6462.13663,17,297.47058823529414,0,0.0,0.0,0.0
258,22261.00238,2.85397,434571.51737,6467417.78968,6406.67455,15,338.0,0,0.0,0.0,0.0
259,22186.32781,2.8444,434773.46064,6466602.00141,6468.76373,19,276.5263157894737,0,0.0,0.0,0.0
260,21230.88072,2.72191,434656.80868,6467589.70461,5981.28051,17,316.70588235294116,0,0.0,0.0,0.0
261,22131.01002,2.83731,434702.85947,6466923.97561,6279.16655,17,302.47058823529414,0,0.0,0.0,0.0
262,21639.33063,2.77427,434782.54931,6466959.11235,6262.87535,19,288.7894736842105,0,0.0,0.0,0.0
263,21134.45047,2.70954,434791.60507,6466936.70904,5980.48204,21,268.04761904761904,0,0.0,0.0,0.0
264,21703.21996,2.78246,434974.7914,6466208.20193,6250.44707,20,274.7,0,0.0,0.0,0.0
265,22976.3558,2.94569,435082.43567,6465721.54127,6400.90208,23,213.56521739130434,0,0.0,0.0,0.0
266,23100.09523,2.96155,434817.10365,6466844.91749,6437.17208,22,237.95454545454547,0,0.0,0.0,0.0
267,21245.8273,2.72382,434859.7645,6466654.62242,6072.89958,19,283.4736842105263,0,0.0,0.0,0.0
268,21471.89111,2.75281,434547.13121,6467012.74379,6337.4101,18,303.8888888888889,0,0.0,0.0,0.0
269,20127.61298,2.58046,435196.62349,6465833.30102,6113.37682,14,365.2857142857143,0,0.0,0.0,0.0
270,21514.9281,2.75832,434738.32317,6467004.21985,6161.3581,23,237.30434782608697,0,0.0,0.0,0.0
271,24049.19981,3.08323,434610.38547,6466521.96835,6645.10096,23,226.47826086956522,0,0.0,0.0,0.0
272,21125.76441,2.70843,434710.8523,6467023.74235,6259.30447,24,242.45833333333334,0,0.0,0.0,0.0
273,21667.48998,2.77788,434616.25341,6467280.24944,5946.59822,16,317.4375,0,0.0,0.0,0.0
274,22906.94611,2.93679,435212.00865,6465795.14214,6422.22407,24,215.58333333333334,0,0.0,0.0,0.0
275,22070.06838,2.8295,434773.91009,6466488.20519,6257.54467,17,273.11764705882354,0,0.0,0.0,0.0
276,20271.21343,2.59887,434780.84622,6467439.6242,5659.03742,17,306.94117647058823,0,0.0,0.0,0.0
277,22586.75639,2.89574,434778.32316,6466567.46414,6398.7251,19,265.6842105263158,0,0.0,0.0,0.0
278,21540.35341,2.76158,434769.77958,6466378.93936,6256.51621,20,272.15,0,0.0,0.0,0.0
279,21780.55038,2.79238,434794.74541,6466587.2574,6565.98281,21,258.6190476190476,0,0.0,0.0,0.0
280,19876.10938,2.54822,434563.46877,6467445.99669,6157.35361,16,335.125,0,0.0,0.0,0.0
281,19378.09972,2.48437,434841.01406,6466954.34859,5942.96941,17,333.4117647058824,0,0.0,0.0,0.0
282,20168.97833,2.58577,434899.89346,6466967.84837,5902.7717,17,322.29411764705884,0,0.0,0.0,0.0
283,21119.7956,2.70767,434864.92735,6466951.44147,5850.07027,18,283.72222222222223,0,0.0,0.0,0.0
284,21946.19144,2.81361,435247.11588,6465336.5923,6248.38305,24,226.95833333333334,0,0.0,0.0,0.0
285,22091.43336,2.83224,434676.47985,6467677.87409,5777.78133,19,264.57894736842104,0,0.0,0.0,0.0
286,20537.45797,2.63301,434931.53974,6467163.92831,5696.91237,22,248.8181818181818,0,0.0,0.0,0.0
287,20860.61864,2.67444,434821.03999,6467035.01523,5969.09756,21,269.8095238095238,0,0.0,0.0,0.0
288,22054.92097,2.82755,435031.71764,6466200.74073,6563.64229,19,283.36842105263156,0,0.0,0.0,0.0
289,21914.48128,2.80955,434811.6148,6466626.33236,6319.44754,26,215.19230769230768,0,0.0,0.0,0.0
290,22838.05755,2.92796,434768.40368,6467104.25669,6118.00854,16,299.875,0,0.0,0.0,0.0
291,21343.36157,2.73633,434928.96005,6466512.99618,6250.7446,20,277.55,0,0.0,0.0,0.0
292,21285.37323,2.72889,434734.43892,6467008.09475,6135.60817,21,269.6190476190476,0,0.0,0.0,0.0
293,20529.57296,2.632,434826.63684,6466904.21304,5798.20531,16,321.75,0,0.0,0.0,0.0
294,21345.11909,2.73655,434812.09282,6467018.01728,6243.4282,18,301.44444444444446,0,0.0,0.0,0.0
295,21959.07579,2.81527,434588.90006,6467375.37414,6329.86809,19,284.10526315789474,0,0.0,0.0,0.0
296,21467.85657,2.75229,434858.55112,6466761.51873,6062.11923,18,289.3888888888889,0,0.0,0.0,0.0
297,22406.00379,2.87256,434700.07762,6466725.91049,6605.31895,21,266.3333333333333,0,0.0,0.0,0.0
298,20670.55733,2.65007,434634.53599,6467304.04167,5964.23591,19,286.8421052631579,0,0.0,0.0,0.0
299,22761.20534,2.9181,434744.90269,6466945.59053,6325.53688,20,263.85,0,0.0,0.0,0.0
300,23203.81033,2.97485,435036.79123,6465931.15537,6477.69761,19,261.2105263157895,0,0.0,0.0,0.0
301,20602.35304,2.64133,434604.41443,6467030.64292,6235.42559,16,325.8125,0,0.0,0.0,0.0
302,22340.1182,2.86412,435363.41715,6465516.53542,6419.21789,22,243.45454545454547,0,0.0,0.0,0.0
303,20634.78654,2.64549,434764.1567,6467342.29411,6024.78642,19,295.4736842105263,0,0.0,0.0,0.0
304,20911.67337,2.68098,434784.60724,6466324.7521,6354.77043,21,276.3333333333333,0,0.0,0.0,0.0
305,20804.50047,2.66724,434784.74141,6467194.61828,5962.81812,18,305.94444444444446,0,0.0,0.0,0.0
306,21824.43277,2.798,434985.66951,6466712.99023,6107.20715,20,271.15,0,0.0,0.0,0.0
307,20711.40594,2.65531,434651.81264,6467805.58833,5689.85477,19,269.10526315789474,0,0.0,0.0,0.0
